Date,AAPL,GOOG,MSFT,AMZN,TSLA
2010-09-21,8.53965950012207,12.728277206420898,19.172021865844727,7.536499977111816,1.3846670389175415
2010-09-22,8.659433364868164,12.791242599487305,18.7603759765625,7.5914998054504395,1.324666976928711
2010-09-23,8.694642066955566,12.728774070739746,18.62316131591797,7.642499923706055,1.3040000200271606
2010-09-24,8.79695987701416,13.071112632751465,18.889963150024414,8.036499977111816,1.340000033378601
2010-09-27,8.762049674987793,13.148456573486328,18.851858139038086,7.968500137329102,1.3686670064926147
2010-09-28,8.632649421691895,13.06813907623291,18.813730239868164,7.985000133514404,1.4266669750213623
2010-09-29,8.647994041442871,13.08102798461914,18.67652130126953,7.94950008392334,1.4653329849243164
2010-09-30,8.539060592651367,13.033930778503418,18.66889762878418,7.853000164031982,1.3606669902801514
2010-10-01,8.502041816711426,13.029715538024902,18.58504867553711,7.685500144958496,1.3733329772949219
2010-10-04,8.38527774810791,12.948654174804688,18.226760864257812,7.769499778747559,1.3993330001831055
2010-10-05,8.69524097442627,13.34230899810791,18.562175750732422,8.043499946594238,1.4079999923706055
2010-10-06,8.702767372131348,13.246125221252441,18.62316131591797,7.769999980926514,1.3639999628067017
2010-10-07,8.703669548034668,13.138541221618652,18.699390411376953,7.813499927520752,1.3619999885559082
2010-10-08,8.849626541137695,13.295702934265137,18.729883193969727,7.777500152587891,1.3619999885559082
2010-10-11,8.888446807861328,13.357429504394531,18.745132446289062,7.651500225067139,1.3493330478668213
2010-10-12,8.984143257141113,13.42064094543457,18.92807960510254,7.823999881744385,1.3493330478668213
2010-10-13,9.032293319702148,13.467989921569824,19.316869735717773,7.758500099182129,1.369333028793335
2010-10-14,9.097594261169434,13.409238815307617,19.233007431030273,7.776500225067139,1.3833329677581787
2010-10-15,9.471662521362305,14.909482955932617,19.469329833984375,8.232000350952148,1.369333028793335
2010-10-18,9.569764137268066,15.312557220458984,19.682767868041992,8.178000450134277,1.348667025566101
2010-10-19,9.313672065734863,15.067638397216797,19.133907318115234,7.933499813079834,1.3366669416427612
2010-10-20,9.34496021270752,15.071355819702148,19.29399299621582,7.933499813079834,1.3766670227050781
2010-10-21,9.314569473266602,15.170761108398438,19.37784194946289,8.248499870300293,1.3833329677581787
2010-10-22,9.25287914276123,15.184148788452148,19.347354888916016,8.456500053405762,1.3813329935073853
2010-10-25,9.294109344482422,15.282560348510742,19.2025146484375,8.449999809265137,1.3899999856948853
2010-10-26,9.270330429077148,15.334617614746094,19.743751525878906,8.4975004196167,1.4240000247955322
2010-10-27,9.263713836669922,15.281816482543945,19.85810661315918,8.375499725341797,1.399999976158142
2010-10-28,9.18576717376709,15.334122657775879,20.033430099487305,8.342000007629395,1.4126670360565186
2010-10-29,9.057571411132812,15.213150024414062,20.330732345581055,8.261500358581543,1.4559999704360962
2010-11-01,9.153871536254883,15.245377540588379,20.5441837310791,8.128999710083008,1.4273329973220825
2010-11-02,9.309755325317383,15.260250091552734,20.87958526611328,8.230500221252441,1.4166669845581055
2010-11-03,9.413276672363281,15.373785018920898,20.60515785217285,8.423500061035156,1.4513330459594727
2010-11-04,9.577890396118164,15.475173950195312,20.689006805419922,8.446499824523926,1.659999966621399
2010-11-05,9.54358196258545,15.49525260925293,20.46795082092285,8.53849983215332,1.6293330192565918
2010-11-08,9.588424682617188,15.53714656829834,20.43744659423828,8.599499702453613,1.6653330326080322
2010-11-09,9.51198673248291,15.488807678222656,20.5441837310791,8.513500213623047,1.6419999599456787
2010-11-10,9.570667266845703,15.440715789794922,20.536558151245117,8.666500091552734,1.957332968711853
2010-11-11,9.529135704040527,15.299665451049805,20.338350296020508,8.518500328063965,1.869333028793335
2010-11-12,9.269733428955078,14.955095291137695,20.025802612304688,8.284000396728516,1.9893330335617065
2010-11-15,9.239934921264648,14.761241912841797,19.972450256347656,7.945000171661377,2.053333044052124
2010-11-16,9.075927734375,14.469968795776367,19.796030044555664,7.888999938964844,1.9780000448226929
2010-11-17,9.043128967285156,14.465755462646484,19.611963272094727,7.917500019073486,1.965999960899353
2010-11-18,9.281769752502441,14.788263320922852,19.819046020507812,8.208499908447266,1.9926669597625732
2010-11-19,9.230613708496094,14.646222114562988,19.703996658325195,8.241000175476074,2.065999984741211
2010-11-22,9.430132865905762,14.655888557434082,19.73467254638672,8.519499778747559,2.2266669273376465
2010-11-23,9.290797233581543,14.452367782592773,19.26681137084961,8.40999984741211,2.3046669960021973
2010-11-24,9.47346305847168,14.748847961425781,19.45856475830078,8.862500190734863,2.3646669387817383
2010-11-26,9.479480743408203,14.625645637512207,19.366518020629883,8.859999656677246,2.3546669483184814
2010-11-29,9.535759925842285,14.430059432983398,19.412546157836914,8.974499702453613,2.2886669635772705
2010-11-30,9.363621711730957,13.775622367858887,19.37418556213379,8.770000457763672,2.355333089828491
2010-12-01,9.521615028381348,13.989802360534668,19.972448348999023,8.827500343322754,2.2899999618530273
2010-12-02,9.57427978515625,14.17497730255127,20.624385833740234,8.826499938964844,2.1566669940948486
2010-12-03,9.552910804748535,14.204229354858398,20.724092483520508,8.784000396728516,2.0993330478668213
2010-12-06,9.634466171264648,14.3371000289917,20.586042404174805,8.90250015258789,2.02066707611084
2010-12-07,9.576085090637207,14.55474853515625,20.609041213989258,8.838500022888184,2.1040000915527344
2010-12-08,9.660347938537598,14.639032363891602,20.885164260864258,8.814499855041504,2.1579999923706055
2010-12-09,9.622725486755371,14.662830352783203,20.770116806030273,8.742500305175781,2.136667013168335
2010-12-10,9.646803855895996,14.68043041229248,20.969532012939453,8.781000137329102,2.101332902908325
2010-12-13,9.680207252502441,14.740172386169434,20.90050506591797,8.712499618530273,2.0366671085357666
2010-12-14,9.638677597045898,14.747361183166504,21.184284210205078,8.696999549865723,1.9019999504089355
2010-12-15,9.640783309936523,14.633082389831543,21.360698699951172,8.778499603271484,1.9733330011367798
2010-12-16,9.66756820678711,14.668034553527832,21.468076705932617,8.902000427246094,2.053999900817871
2010-12-17,9.648309707641602,14.645477294921875,21.39905548095703,8.878999710083008,2.0906670093536377
2010-12-20,9.696462631225586,14.751078605651855,21.330020904541016,9.16450023651123,2.113332986831665
2010-12-21,9.756343841552734,14.949641227722168,21.529430389404297,9.237500190734863,2.1506669521331787
2010-12-22,9.785234451293945,15.009631156921387,21.621479034423828,9.23799991607666,2.175333023071289
2010-12-23,9.738290786743164,14.978395462036133,21.705842971801758,9.129500389099121,2.00600004196167
2010-12-27,9.77078914642334,14.932537078857422,21.529430389404297,9.107000350952148,1.7033330202102661
2010-12-28,9.794557571411133,14.846765518188477,21.483423233032227,9.054499626159668,1.7606669664382935
2010-12-29,9.78914737701416,14.898327827453613,21.452741622924805,9.168499946594238,1.848667025566101
2010-12-30,9.740093231201172,14.845279693603516,21.360698699951172,9.137499809265137,1.7666670083999634
2010-12-31,9.706991195678711,14.724059104919434,21.406715393066406,9.0,1.775333046913147
2011-01-03,9.917943954467773,14.981371879577637,21.460399627685547,9.211000442504883,1.7746670246124268
2011-01-04,9.969708442687988,14.926091194152832,21.544776916503906,9.250499725341797,1.777999997138977
2011-01-05,10.051262855529785,15.098377227783203,21.475749969482422,9.371000289916992,1.7886669635772705
2011-01-06,10.043136596679688,15.208191871643066,22.10468101501465,9.293000221252441,1.858667016029358
2011-01-07,10.115059852600098,15.281071662902832,21.93593978881836,9.274499893188477,1.8826669454574585
2011-01-10,10.30555248260498,15.22579288482666,21.64448356628418,9.234000205993652,1.8966670036315918
2011-01-11,10.28117561340332,15.270414352416992,21.560115814208984,9.217000007629395,1.797333002090454
2011-01-12,10.364836692810059,15.291732788085938,21.8975887298584,9.204000473022461,1.797333002090454
2011-01-13,10.402755737304688,15.287271499633789,21.621479034423828,9.27649974822998,1.7480000257492065
2011-01-14,10.487016677856445,15.472942352294922,21.705842971801758,9.4375,1.7166670560836792
2011-01-18,10.251385688781738,15.855936050415039,21.981964111328125,9.5625,1.7093329429626465
2011-01-19,10.196915626525879,15.660595893859863,21.83622932434082,9.343500137329102,1.6019999980926514
2011-01-20,10.0115385055542,15.53714656829834,21.74418830871582,9.097999572753906,1.5080000162124634
2011-01-21,9.832181930541992,15.16679573059082,21.491079330444336,8.871000289916992,1.5360000133514404
2011-01-24,10.155084609985352,15.148202896118164,21.767202377319336,8.842499732971191,1.6326669454574585
2011-01-25,10.27395248413086,15.367093086242676,21.820884704589844,8.835000038146973,1.6453330516815186
2011-01-26,10.347684860229492,15.282560348510742,22.07400131225586,8.769499778747559,1.649999976158142
2011-01-27,10.328423500061035,15.289750099182129,22.143028259277344,9.22249984741211,1.6613329648971558
2011-01-28,10.114459037780762,14.898079872131348,21.283998489379883,8.557000160217285,1.6006669998168945
2011-01-31,10.211360931396484,14.882463455200195,21.268661499023438,8.482000350952148,1.6066670417785645
2011-02-01,10.383195877075195,15.147212028503418,21.468076705932617,8.605500221252441,1.593999981880188
2011-02-02,10.361830711364746,15.171008110046387,21.429725646972656,8.67650032043457,1.5959999561309814
2011-02-03,10.335342407226562,15.12514877319336,21.207304000854492,8.685500144958496,1.5753329992294312
2011-02-04,10.427433013916016,15.145724296569824,21.29933738708496,8.796500205993652,1.5640000104904175
2011-02-07,10.589336395263672,15.227776527404785,21.6291446685791,8.821499824523926,1.5379999876022339
2011-02-08,10.689247131347656,15.329164505004883,21.690507888793945,9.152999877929688,1.6326669454574585
2011-02-09,10.778321266174316,15.282560348510742,21.452741622924805,9.265000343322754,1.547333002090454
2011-02-10,10.669386863708496,15.281071662902832,21.092254638671875,9.310500144958496,1.5479999780654907
2011-02-11,10.738900184631348,15.480875015258789,20.90050506591797,9.462499618530273,1.5499999523162842
2011-02-14,10.809019088745117,15.571354866027832,20.885164260864258,9.520999908447266,1.5386669635772705
2011-02-15,10.830684661865234,15.472198486328125,20.800294876098633,9.451499938964844,1.5226670503616333
2011-02-16,10.927886962890625,15.473933219909668,20.846586227416992,9.331000328063965,1.6486669778823853
2011-02-17,10.782537460327148,15.499713897705078,20.993179321289062,9.387999534606934,1.5733330249786377
2011-02-18,10.549612045288086,15.6191987991333,20.877443313598633,9.324999809265137,1.5453330278396606
2011-02-22,10.18999195098877,15.126635551452637,20.51483154296875,9.020999908447266,1.4579999446868896
2011-02-23,10.3106689453125,15.154152870178223,20.51483154296875,8.833999633789062,1.4553329944610596
2011-02-24,10.318490982055664,15.092179298400879,20.653701782226562,8.887499809265137,1.5019999742507935
2011-02-25,10.477386474609375,15.122421264648438,20.48397445678711,8.862000465393066,1.5740000009536743
2011-02-28,10.629359245300293,15.205713272094727,20.507118225097656,8.66450023651123,1.5926669836044312
2011-03-01,10.511995315551758,14.892378807067871,20.18307876586914,8.472000122070312,1.5959999561309814
2011-03-02,10.596556663513184,14.893122673034668,20.121360778808594,8.60099983215332,1.6013330221176147
2011-03-03,10.820452690124512,15.110523223876953,20.213937759399414,8.63949966430664,1.6239999532699585
2011-03-04,10.833697319030762,14.888906478881836,20.02105140686035,8.583499908447266,1.6633330583572388
2011-03-07,10.694061279296875,14.666796684265137,19.843608856201172,8.454000473022461,1.6626670360565186
2011-03-08,10.706099510192871,14.68290901184082,19.99020004272461,8.344499588012695,1.6440000534057617
2011-03-09,10.60708999633789,14.669523239135742,19.974769592285156,8.452500343322754,1.6480000019073486
2011-03-10,10.43254566192627,14.3851900100708,19.60443878173828,8.307000160217285,1.6006669998168945
2011-03-11,10.592644691467285,14.296196937561035,19.8127498626709,8.403499603271484,1.6046669483184814
2011-03-14,10.639888763427734,14.129612922668457,19.820463180541992,8.33650016784668,1.5499999523162842
2011-03-15,10.395233154296875,14.1189546585083,19.58900260925293,8.253999710083008,1.5299999713897705
2011-03-16,9.93118953704834,13.810080528259277,19.12608528137207,8.234999656677246,1.5213329792022705
2011-03-17,10.07052230834961,13.915681838989258,19.118377685546875,8.048500061035156,1.5206669569015503
2011-03-18,9.951050758361816,13.908246040344238,19.133804321289062,8.090999603271484,1.5306669473648071
2011-03-21,10.210756301879883,14.29099178314209,19.542713165283203,8.22599983215332,1.5153330564498901
2011-03-22,10.267934799194336,14.311317443847656,19.519567489624023,8.130000114440918,1.4793330430984497
2011-03-23,10.207447052001953,14.43129825592041,19.704736709594727,8.265999794006348,1.480666995048523
2011-03-24,10.381391525268555,14.548551559448242,19.91304588317871,8.555000305175781,1.4886670112609863
2011-03-25,10.5791015625,14.371308326721191,19.766447067260742,8.548999786376953,1.5166670083999634
2011-03-28,10.546002388000488,14.262731552124023,19.60443878173828,8.467499732971191,1.5499999523162842
2011-03-29,10.561649322509766,14.420639038085938,19.666156768798828,8.730999946594238,1.5946669578552246
2011-03-30,10.491530418395996,14.42336654663086,19.75874137878418,8.970999717712402,1.5806670188903809
2011-03-31,10.487919807434082,14.545327186584473,19.58900260925293,9.006500244140625,1.850000023841858
2011-04-01,10.369049072265625,14.670267105102539,19.65843391418457,9.006500244140625,1.7773330211639404
2011-04-04,10.267634391784668,14.568135261535645,19.71244239807129,9.147000312805176,1.722000002861023
2011-04-05,10.198417663574219,14.107303619384766,19.8898983001709,9.26449966430664,1.7799999713897705
2011-04-06,10.172837257385254,14.233479499816895,20.17535400390625,9.137999534606934,1.7660000324249268
2011-04-07,10.174042701721191,14.377753257751465,20.213937759399414,9.245499610900879,1.815999984741211
2011-04-08,10.083162307739258,14.332141876220703,20.11363983154297,9.23550033569336,1.7660000324249268
2011-04-11,9.954961776733398,14.312559127807617,20.04419708251953,9.20199966430664,1.6846669912338257
2011-04-12,10.00311279296875,14.144983291625977,19.781883239746094,9.02400016784668,1.6433329582214355
2011-04-13,10.115361213684082,14.285537719726562,19.774173736572266,9.114500045776367,1.6619999408721924
2011-04-14,10.003714561462402,14.34081745147705,19.612150192260742,9.090999603271484,1.6759999990463257
2011-04-15,9.854449272155762,13.155643463134766,19.573575973510742,9.000499725341797,1.7053329944610596
2011-04-18,9.98655891418457,13.059957504272461,19.349834442138672,8.916999816894531,1.668666958808899
2011-04-19,10.167424201965332,12.928327560424805,19.40383529663086,8.940999984741211,1.6773329973220825
2011-04-20,10.304348945617676,13.032442092895508,19.87446403503418,9.193499565124512,1.7166670560836792
2011-04-21,10.553825378417969,13.016824722290039,19.689300537109375,9.294500350952148,1.7826670408248901
2011-04-25,10.62333869934082,13.015584945678711,19.75874137878418,9.270999908447266,1.7593330144882202
2011-04-26,10.545395851135254,13.208197593688965,20.206220626831055,9.114999771118164,1.7953330278396606
2011-04-27,10.537269592285156,13.330657005310059,20.35280990600586,9.831500053405762,1.8053330183029175
2011-04-28,10.434956550598145,13.335862159729004,20.607412338256836,9.753499984741211,1.843999981880188
2011-04-29,10.536673545837402,13.487820625305176,19.997909545898438,9.790499687194824,1.840000033378601
2011-05-02,10.420814514160156,13.35048770904541,19.79731559753418,10.059499740600586,1.8300000429153442
2011-05-03,10.47859001159668,13.234723091125488,19.91304588317871,9.922499656677246,1.7913329601287842
2011-05-04,10.519820213317871,13.281822204589844,20.105924606323242,9.998499870300293,1.7793329954147339
2011-05-05,10.434956550598145,13.244142532348633,19.89760971069336,9.855500221252441,1.762666940689087
2011-05-06,10.4322509765625,13.269674301147461,19.95934295654297,9.880000114440918,1.8079999685287476
2011-05-09,10.46053409576416,13.328672409057617,19.9284725189209,10.039999961853027,1.8606669902801514
2011-05-10,10.516209602355957,13.452123641967773,19.80502700805664,10.196999549865723,1.8886669874191284
2011-05-11,10.449397087097168,13.273392677307129,19.565858840942383,10.218999862670898,1.8046669960021973
2011-05-12,10.429535865783691,13.26347827911377,19.53499412536621,10.303500175476074,1.8446669578552246
2011-05-13,10.246867179870605,13.12713623046875,19.311260223388672,10.128000259399414,1.8366669416427612
2011-05-16,10.030197143554688,12.851232528686523,18.956356048583984,9.625499725341797,1.773332953453064
2011-05-17,10.115663528442383,13.149694442749023,19.041776657104492,9.740500450134277,1.730666995048523
2011-05-18,10.227907180786133,13.133584022521973,19.173791885375977,9.854499816894531,1.7566670179367065
2011-05-19,10.24777889251709,13.169279098510742,19.19708824157715,9.9399995803833,1.8799999952316284
2011-05-20,10.087976455688477,12.990302085876465,19.018482208251953,9.932499885559082,1.8646670579910278
2011-05-23,10.063301086425781,12.850488662719727,18.769973754882812,9.810999870300293,1.7879999876022339
2011-05-24,9.996794700622559,12.84726619720459,18.754444122314453,9.66349983215332,1.7813329696655273
2011-05-25,10.134919166564941,12.882220268249512,18.785507202148438,9.61299991607666,1.9320000410079956
2011-05-26,10.0813570022583,12.844043731689453,19.158262252807617,9.75,1.9653329849243164
2011-05-27,10.15388011932373,12.912711143493652,19.228160858154297,9.706500053405762,1.9700000286102295
2011-05-31,10.46745777130127,13.113999366760254,19.42230796813965,9.834500312805176,2.0093328952789307
2011-06-01,10.397640228271484,13.029218673706055,18.971887588500977,9.619999885559082,1.901332974433899
2011-06-02,10.415393829345703,13.090200424194336,18.808795928955078,9.682499885559082,1.9173330068588257
2011-06-03,10.335342407226562,12.966751098632812,18.568065643310547,9.416000366210938,2.0086669921875
2011-06-06,10.172837257385254,12.916675567626953,18.645721435546875,9.284500122070312,1.9133330583572388
2011-06-07,9.992277145385742,12.866353034973145,18.684547424316406,9.3774995803833,1.891332983970642
2011-06-08,9.998296737670898,12.869824409484863,18.591360092163086,9.40250015258789,1.8079999685287476
2011-06-09,9.975727081298828,12.809338569641113,18.606891632080078,9.484000205993652,1.841333031654358
2011-06-10,9.807503700256348,12.63036060333252,18.412744522094727,9.326499938964844,1.8573329448699951
2011-06-13,9.828568458557129,12.51186752319336,18.669017791748047,9.314499855041504,1.8953330516815186
2011-06-14,10.004313468933105,12.60210132598877,18.808795928955078,9.498000144958496,1.9066669940948486
2011-06-15,9.833085060119629,12.467743873596191,18.436044692993164,9.298999786376953,1.8213330507278442
2011-06-16,9.785234451293945,12.403785705566406,18.637958526611328,9.182499885559082,1.7666670083999634
2011-06-17,9.637771606445312,12.023272514343262,18.839874267578125,9.318499565124512,1.7666670083999634
2011-06-20,9.489112854003906,12.012365341186523,19.00294303894043,9.38599967956543,1.7339999675750732
2011-06-21,9.789447784423828,12.221089363098145,19.228160858154297,9.71150016784668,1.835332989692688
2011-06-22,9.70849609375,12.072604179382324,19.14272689819336,9.581500053405762,1.8140000104904175
2011-06-23,9.967904090881348,11.904282569885254,19.127197265625,9.708000183105469,1.8473329544067383
2011-06-24,9.821046829223633,11.771909713745117,18.870925903320312,9.6274995803833,1.8380000591278076
2011-06-27,9.992277145385742,11.968240737915039,19.569856643676758,10.0625,1.8306670188903809
2011-06-28,10.089180946350098,12.237203598022461,20.035797119140625,10.117500305175781,1.8739999532699585
2011-06-29,10.052462577819824,12.334378242492676,19.896015167236328,10.208999633789062,1.8860000371932983
2011-06-30,10.101519584655762,12.552769660949707,20.191120147705078,10.224499702453613,1.9420000314712524
2011-07-01,10.32992935180664,12.915932655334473,20.20663833618164,10.474499702453613,1.9346669912338257
2011-07-05,10.515606880187988,13.19877815246582,20.214418411254883,10.659500122070312,1.942667007446289
2011-07-06,10.585726737976074,13.271162033081055,20.447391510009766,10.709500312805176,1.9306670427322388
2011-07-07,10.749435424804688,13.549792289733887,20.78908920288086,10.836999893188477,1.9819999933242798
2011-07-08,10.824970245361328,13.1876220703125,20.905569076538086,10.913999557495117,1.920667052268982
2011-07-11,10.653135299682617,13.0708646774292,20.68035888671875,10.6274995803833,1.8899999856948853
2011-07-12,10.645609855651855,13.237696647644043,20.6104679107666,10.56149959564209,1.878000020980835
2011-07-13,10.774109840393066,13.343050956726074,20.68035888671875,10.675000190734863,1.9093329906463623
2011-07-14,10.766585350036621,13.112013816833496,20.556110382080078,10.519000053405762,1.8406670093536377
2011-07-15,10.981755256652832,14.814538955688477,20.796846389770508,10.643500328063965,1.8386670351028442
2011-07-18,11.24898910522461,14.7481050491333,20.64929962158203,10.576499938964844,1.8153330087661743
2011-07-19,11.340774536132812,14.936750411987305,21.387048721313477,10.902999877929688,1.8593330383300781
2011-07-20,11.643211364746094,14.758268356323242,21.0142879486084,10.77750015258789,1.9126670360565186
2011-07-21,11.654951095581055,15.046815872192383,21.045358657836914,10.660499572753906,1.9133330583572388
2011-07-22,11.835811614990234,15.325445175170898,21.379283905029297,10.826000213623047,1.952666997909546
2011-07-25,11.99229907989502,15.344037055969238,21.67439842224121,10.674500465393066,1.8993330001831055
2011-07-26,12.140060424804688,15.431792259216309,21.80640411376953,10.708999633789062,1.8666670322418213
2011-07-27,11.814446449279785,15.05251693725586,21.223966598510742,11.12600040435791,1.8426669836044312
2011-07-28,11.791272163391113,15.144732475280762,21.526832580566406,11.194999694824219,1.878000020980835
2011-07-29,11.75094985961914,14.965009689331055,21.278337478637695,11.12600040435791,1.878000020980835
2011-08-01,11.939635276794434,15.041360855102539,21.177377700805664,11.065999984741211,1.9179999828338623
2011-08-02,11.70370101928711,14.685140609741211,20.812376022338867,10.585000038146973,1.8226670026779175
2011-08-03,11.813843727111816,14.902543067932129,20.905569076538086,10.498000144958496,1.8133330345153809
2011-08-04,11.35642147064209,14.316276550292969,20.14452362060547,10.074000358581543,1.649999976158142
2011-08-05,11.243569374084473,14.353955268859863,19.942609786987305,10.135000228881836,1.6160000562667847
2011-08-08,10.629359245300293,13.535416603088379,19.010713577270508,9.6850004196167,1.5759999752044678
2011-08-09,11.255309104919434,14.214393615722656,19.86495018005371,10.254500389099121,1.670667052268982
2011-08-10,10.94473934173584,13.609535217285156,18.79326629638672,9.706500053405762,1.5880000591278076
2011-08-11,11.245978355407715,13.934770584106445,19.562089920043945,9.918000221252441,1.6866669654846191
2011-08-12,11.344985961914062,13.975425720214844,19.49219512939453,10.114999771118164,1.753999948501587
2011-08-15,11.538187026977539,13.813302993774414,19.810588836669922,10.147500038146973,1.7486670017242432
2011-08-16,11.450011253356934,13.361394882202148,19.810588836669922,9.883999824523926,1.7400000095367432
2011-08-17,11.448809623718262,13.216379165649414,19.73244857788086,9.796500205993652,1.722000002861023
2011-08-18,11.015763282775879,12.51558780670166,19.279186248779297,9.12600040435791,1.6173330545425415
2011-08-19,10.714224815368652,12.169529914855957,18.79467010498047,8.946499824523926,1.4866670370101929
2011-08-22,10.726560592651367,12.349251747131348,18.739959716796875,8.876999855041504,1.463333010673523
2011-08-23,11.242971420288086,12.861148834228516,19.318256378173828,9.677499771118164,1.5306669473648071
